购物距离注册时长	购物时是否咨询客服	是否团购	是否是新用户	是否直降	是否换购	是够满减	是否买赠	是够加价购	留存标签	咨询数量	同时购买同样物品数量
57	0	0	0	0	0	0	0	1	1	0	2
47	1	0	1	0	0	0	0	0	1	4	1
48	0	1	0	0	0	0	0	0	1	0	1
48	0	1	1	0	0	0	0	0	1	0	2
82	0	1	0	1	0	1	0	0	1	0	1
102	1	1	0	0	0	0	0	0	1	0	1
33	1	0	0	0	0	0	0	0	1	0	2
49	1	0	0	0	0	0	0	0	1	0	0
25	1	0	1	0	0	0	0	0	1	0	2
48	1	0	1	0	0	0	0	1	1	0	1
16	1	0	0	0	0	0	0	0	1	0	1
17	0	0	1	0	0	0	0	0	1	2	0
31	1	0	1	0	0	0	0	0	1	0	2
104	1	1	0	0	0	0	0	0	1	0	1
104	0	1	0	0	0	0	0	0	1	0	1
19	0	0	0	0	0	0	0	0	1	0	1
70	0	0	0	0	0	0	0	0	1	0	0
4	1	0	0	0	0	0	0	0	1	0	1
104	1	1	0	0	0	0	0	0	1	2	1
103	1	1	0	0	0	1	0	0	1	0	1
82	1	0	0	0	0	0	0	0	1	0	0
95	1	0	0	0	0	0	0	0	1	0	1
21	1	0	0	0	0	0	0	0	1	0	1
24	1	0	0	0	0	0	0	1	1	0	3
42	1	0	0	0	0	0	0	0	1	0	1
35	1	0	1	0	0	1	0	0	1	2	2
76	1	0	0	0	0	0	0	0	1	0	0
95	1	1	0	0	0	0	0	0	1	0	1
26	1	0	0	0	0	0	0	0	1	0	1
19	1	0	0	0	0	0	0	1	1	0	2
19	0	0	0	0	0	0	0	0	1	0	0
48	0	0	1	0	0	0	0	0	1	2	3
18	1	0	1	0	0	0	0	0	1	0	2
39	1	0	0	0	0	0	0	0	1	0	1
53	0	0	0	0	0	0	0	0	1	0	2
92	0	1	1	0	0	0	0	0	1	8	0
56	1	0	0	0	0	0	0	0	1	0	0
19	1	0	0	0	0	0	0	0	1	0	0
19	1	0	0	0	0	0	0	0	1	0	2
74	1	0	0	0	0	0	0	0	1	0	0
74	0	0	0	0	0	0	0	0	1	0	1
110	0	0	0	0	0	0	0	0	1	2	1
32	1	0	1	0	0	0	0	0	1	0	2
74	1	1	0	0	0	0	0	0	1	2	1
5	0	0	0	0	0	0	0	0	1	1	1
50	0	0	0	0	0	0	0	0	1	0	2
35	0	0	0	0	0	0	0	0	1	0	1
111	0	0	0	0	0	0	0	0	1	0	1
91	0	0	0	0	0	0	0	0	1	0	1
47	1	0	1	0	0	0	0	0	1	0	2
22	1	0	0	0	0	0	0	0	1	0	1
54	1	0	0	0	0	1	0	0	1	0	2
105	0	0	1	0	0	0	0	0	1	0	0
9	1	0	1	0	0	0	0	1	1	0	2
6	1	0	0	0	0	0	0	0	1	0	1
99	1	1	1	0	0	0	0	0	1	2	2
41	1	0	0	0	0	1	0	0	1	0	2
81	0	0	1	0	0	0	0	0	1	0	0
44	1	0	1	0	0	0	0	1	1	0	2
104	0	1	0	1	0	1	0	0	1	4	1
12	1	0	1	0	0	0	0	0	1	0	2
12	1	0	1	0	0	0	0	0	1	0	2
55	1	0	1	0	0	0	0	0	1	0	2
22	1	0	1	0	0	1	0	0	1	0	2
74	0	0	1	0	0	0	0	1	1	0	2
106	1	0	0	0	0	0	0	0	1	0	1
29	0	0	0	0	0	0	0	1	1	0	2
26	0	0	0	0	0	0	0	0	1	0	2
85	0	0	0	0	0	0	0	0	1	0	0
71	1	0	0	0	0	1	0	0	1	0	1
48	1	1	1	0	0	0	0	0	1	0	2
8	1	0	1	0	0	0	0	0	1	0	2
52	1	0	1	0	0	0	0	0	1	0	0
82	0	0	0	0	0	1	0	0	1	0	2
82	0	1	1	0	0	0	0	0	1	1	2
63	0	0	1	0	0	0	0	0	1	0	0
102	1	1	0	0	0	0	0	0	1	0	1
84	0	0	0	0	0	0	0	0	1	0	0
36	0	0	0	0	0	1	0	0	1	0	1
57	1	1	1	0	0	0	0	0	1	0	2
39	0	0	1	0	0	0	0	1	1	0	2
42	1	0	1	0	0	0	0	0	1	0	2
68	1	0	0	0	0	0	0	0	1	0	0
22	1	0	1	0	0	0	0	0	1	0	0
22	0	0	1	0	0	0	0	0	1	0	0
70	0	0	0	0	0	0	0	0	1	4	1
91	0	1	0	0	0	1	0	0	1	0	1
35	1	0	0	0	0	1	0	0	1	0	2
19	1	0	0	0	0	0	0	1	1	0	1
4	0	0	0	0	0	1	0	0	1	0	1
91	1	0	1	0	0	0	0	0	1	0	2
52	0	1	0	0	0	0	0	0	1	1	1
30	0	0	1	0	0	0	0	0	1	0	2
84	0	0	0	0	0	0	0	0	1	0	0
36	1	0	1	0	0	1	0	0	1	4	2
91	0	1	0	0	0	0	0	0	1	4	1
40	0	0	1	0	0	0	0	0	1	0	2
40	0	0	0	0	0	1	0	0	1	0	1
13	0	0	0	0	0	0	0	0	1	0	1
37	1	0	0	0	0	0	0	1	1	0	2
4	1	0	0	0	0	0	0	0	1	0	2
104	0	0	0	0	0	0	0	0	1	2	1
33	1	0	0	0	0	0	0	0	1	0	1
76	1	0	1	0	0	0	0	0	1	0	0
21	1	0	1	0	0	0	0	0	1	0	0
1	1	0	1	0	0	0	0	0	1	0	1
14	1	0	1	0	0	0	0	0	1	0	1
65	0	0	0	0	0	0	0	0	1	0	1
68	0	0	1	0	0	0	0	0	1	0	2
47	0	0	1	0	0	0	0	0	1	0	3
67	1	0	0	0	0	1	0	0	1	0	1
87	0	0	0	0	0	1	0	0	1	2	1
98	1	1	1	0	0	1	0	0	1	0	2
59	0	1	1	0	0	0	0	0	1	0	0
50	1	1	0	0	0	0	0	0	1	0	3
51	0	0	0	0	0	0	0	0	1	0	0
63	1	1	1	0	0	0	0	0	1	4	0
104	1	0	0	0	0	0	0	0	1	6	1
58	1	0	0	0	0	0	0	0	1	2	0
58	1	0	0	0	0	0	0	0	1	2	0
90	1	1	0	0	0	1	0	0	1	3	1
42	1	0	1	0	0	0	0	0	1	0	0
29	1	0	1	0	0	0	0	0	1	3	2
21	1	0	1	0	0	0	0	0	1	2	2
26	1	0	1	0	0	0	0	0	1	0	0
55	0	0	1	0	0	0	0	1	1	0	2
34	1	0	0	0	0	0	0	0	1	2	3
34	1	0	0	0	0	1	0	0	1	2	3
34	1	0	0	0	0	1	0	0	1	2	1
60	1	0	0	0	0	0	0	0	1	0	1
22	0	0	1	0	0	0	0	0	1	0	2
38	1	0	0	0	0	0	0	0	1	0	0
70	1	0	0	0	0	0	0	0	1	0	0
91	1	1	0	0	0	0	0	0	1	0	1
74	0	0	0	0	0	0	0	1	1	2	2
110	0	1	0	0	0	0	0	0	1	0	1
102	1	1	0	0	0	0	0	0	1	0	1
82	0	1	0	1	0	0	0	0	1	1	1
48	0	0	1	0	0	0	0	1	1	0	2
17	1	0	1	0	0	0	0	0	1	1	2
29	0	0	0	0	0	1	0	0	1	1	2
87	1	0	0	0	0	0	0	0	1	0	0
17	1	0	0	0	0	0	0	0	1	0	2
44	0	0	0	0	0	1	0	0	1	0	1
91	0	1	0	0	0	0	0	0	1	1	1
97	1	1	0	0	0	0	0	0	1	2	1
104	1	1	1	0	0	1	0	0	1	6	0
111	1	1	0	0	0	1	0	0	1	6	1
13	1	0	0	0	0	0	0	0	1	0	0
91	0	0	0	0	0	0	0	0	1	1	0
104	0	1	0	0	0	0	0	0	1	0	1
34	1	0	0	0	0	0	0	0	1	0	0
21	1	0	0	0	0	0	0	0	1	0	1
26	0	1	1	0	0	0	0	0	1	0	4
26	1	1	1	0	0	0	0	0	1	0	4
67	0	0	1	0	0	0	0	1	1	2	2
31	1	0	0	0	0	0	0	0	1	6	3
17	1	0	0	0	0	0	0	0	1	2	1
99	0	0	0	0	0	0	0	0	1	0	3
52	0	0	0	0	0	0	0	0	1	0	0
32	0	0	0	0	0	0	0	1	1	0	1
66	0	0	0	0	0	0	0	0	1	0	1
18	1	0	0	0	0	0	0	0	1	1	1
104	1	0	0	0	0	0	0	0	1	0	1
25	1	0	0	0	0	1	0	0	1	2	2
4	1	0	0	0	0	1	0	0	1	1	2
95	0	0	1	0	0	1	0	0	1	0	1
47	0	0	1	0	0	0	0	0	1	0	0
18	1	0	1	0	0	0	0	1	1	0	2
95	0	0	0	0	0	0	0	0	1	0	0
52	1	1	1	0	0	0	0	0	1	0	0
103	0	1	0	0	0	1	0	0	1	0	0
73	1	0	0	0	0	1	0	0	1	0	2
67	0	0	0	0	0	0	0	0	1	0	1
14	1	0	0	0	0	0	0	1	1	0	1
75	0	0	0	0	0	0	0	0	1	0	1
44	0	0	0	0	0	0	0	0	1	0	0
88	1	1	0	0	0	0	0	0	1	0	0
104	1	1	0	0	0	0	0	0	1	0	1
21	0	0	1	0	0	0	0	0	1	0	2
6	0	0	0	0	0	0	0	0	1	0	2
99	0	1	0	0	0	0	0	0	1	0	1
47	0	1	1	0	0	0	0	0	1	0	2
82	1	0	0	0	0	0	0	0	1	0	2
48	0	0	0	0	0	0	0	0	1	0	2
32	0	0	0	0	0	0	0	0	1	0	0
24	1	0	0	0	0	0	0	0	1	0	1
32	0	0	1	0	0	0	0	1	1	2	2
64	0	1	0	0	0	0	0	0	1	0	0
64	0	0	0	0	0	0	0	0	1	0	0
82	0	0	0	0	0	1	0	0	1	2	2
81	0	0	0	0	0	0	0	0	1	0	0
40	0	0	1	0	0	0	0	0	1	4	3
78	0	0	0	0	0	0	0	0	1	0	1
83	0	0	0	0	0	0	0	0	1	0	0
92	1	0	0	0	0	0	0	0	1	0	0
89	0	0	0	0	0	0	0	0	1	1	1
101	0	0	0	0	0	1	0	0	1	1	1
55	1	0	0	0	0	0	0	1	1	0	2
36	1	0	0	0	0	1	0	0	1	0	1
90	0	1	0	1	0	0	0	0	1	0	1
79	0	0	0	0	0	0	0	0	1	0	1
13	1	0	0	0	0	0	0	1	1	0	2
41	1	0	0	0	0	0	0	0	1	0	2
6	1	0	0	0	0	0	0	0	1	0	0
42	0	0	0	0	0	1	0	0	1	0	2
16	1	1	1	0	0	0	0	0	1	0	0
83	0	0	0	0	0	0	0	0	1	0	1
22	0	1	0	1	0	0	0	0	1	0	0
13	0	0	0	0	0	0	0	0	1	0	1
64	0	0	0	0	0	0	0	1	1	0	2
77	0	0	0	0	0	0	0	0	1	0	1
59	0	0	1	0	0	0	0	0	1	0	0
23	1	0	1	0	0	0	0	0	1	0	0
90	1	0	0	0	0	0	0	0	1	0	1
29	1	0	1	0	0	0	0	0	1	0	2
49	0	0	0	0	0	0	0	0	1	0	1
66	0	0	1	0	0	0	0	0	1	0	0
25	0	0	1	0	0	0	0	0	1	0	2
46	0	0	0	0	0	0	0	0	1	0	0
43	1	1	1	0	0	0	0	0	1	2	0
49	1	0	1	0	0	1	0	0	1	0	2
67	1	1	0	0	0	0	0	0	1	1	1
89	1	0	0	0	0	0	0	0	1	0	1
109	0	0	0	0	0	0	0	0	1	0	2
49	1	0	0	0	0	0	0	0	1	0	1
18	0	0	0	0	0	1	0	0	1	1	1
96	1	1	0	0	0	0	0	0	1	0	1
97	0	0	0	0	0	1	0	0	1	0	1
90	0	0	0	0	0	0	0	0	1	0	1
61	0	0	0	0	0	0	0	0	1	4	0
10	0	0	0	0	0	0	0	0	1	0	1
49	0	0	0	0	0	0	0	0	1	0	1
46	1	0	1	0	0	0	0	0	1	2	2
48	0	1	1	0	0	0	0	0	1	2	2
6	1	0	0	0	0	0	0	0	1	0	1
13	1	0	1	0	0	0	0	1	1	0	2
59	0	0	0	0	0	0	0	0	1	0	1
66	1	0	0	0	0	0	0	0	1	0	1
66	0	0	0	0	0	0	0	0	1	2	0
46	1	0	0	0	0	0	0	0	1	2	0
65	0	0	0	0	0	0	0	0	1	0	1
68	0	0	1	0	0	0	0	0	1	0	2
15	0	1	0	0	0	0	0	0	1	0	0
6	0	1	0	1	0	0	0	0	1	0	0
16	0	0	0	0	0	0	0	0	1	0	2
32	1	0	0	0	0	0	0	0	1	3	1
57	0	0	0	0	0	0	0	1	1	0	1
81	0	0	0	0	0	0	0	0	1	0	1
60	0	0	0	0	0	0	0	0	1	0	1
104	1	1	0	0	0	0	0	0	1	8	0
104	1	1	0	0	0	1	0	0	1	8	2
77	0	0	0	0	0	0	0	0	1	0	1
84	0	0	0	0	0	1	0	0	1	0	0
97	0	0	0	0	0	0	0	0	1	0	1
4	1	0	1	0	0	0	0	0	1	0	2
58	1	0	1	0	0	0	0	0	1	0	0
50	0	0	1	0	0	1	0	0	1	1	2
50	1	0	0	0	0	1	0	0	1	1	1
91	0	0	0	0	0	0	0	0	1	0	2
94	0	0	0	0	0	0	0	0	1	0	1
33	1	0	0	0	0	1	0	0	1	0	2
68	0	1	0	0	0	0	0	0	1	0	1
91	0	0	0	0	0	0	0	0	1	0	3
56	0	0	0	0	0	0	0	0	1	0	3
82	0	0	0	0	0	0	0	0	1	2	2
53	0	0	1	0	0	0	0	0	1	0	0
95	0	0	0	0	0	1	0	0	1	1	2
92	1	0	1	0	0	0	0	0	1	0	0
82	0	0	0	0	0	0	0	1	1	0	2
95	1	0	0	0	0	0	0	0	1	0	0
109	1	1	0	0	0	0	0	0	1	0	1
88	0	0	0	0	0	0	0	0	1	6	0
75	0	1	0	0	0	0	0	0	1	4	1
88	0	0	0	0	0	0	0	1	1	6	2
88	0	0	0	0	0	0	0	1	1	6	2
85	0	0	0	0	0	0	0	0	1	0	1
4	1	0	0	0	0	0	0	0	1	0	0
33	0	0	0	0	0	0	0	0	1	0	0
40	0	0	0	0	0	0	0	1	1	2	2
81	0	0	0	0	0	0	0	1	1	0	1
12	1	0	0	0	0	1	0	0	1	0	2
25	1	0	0	0	0	1	0	0	1	0	3
26	0	0	1	0	0	0	0	1	1	0	2
59	0	0	0	0	0	0	0	0	1	0	2
83	0	1	0	1	0	0	0	0	1	0	1
83	0	0	0	1	0	0	0	0	1	0	1
104	1	1	0	0	0	0	0	0	1	0	1
51	1	0	0	0	0	0	0	0	1	0	2
67	0	0	0	0	0	0	0	1	1	0	1
82	0	0	1	0	0	0	0	1	1	0	2
84	0	0	0	0	0	0	0	0	1	0	1
84	0	0	0	0	0	0	0	0	1	0	1
86	0	1	0	1	0	1	0	0	1	0	1
22	1	0	0	0	0	0	0	1	1	0	2
24	0	0	1	0	0	0	0	0	1	2	0
15	1	0	1	0	0	0	0	0	1	0	0
39	1	0	0	0	0	1	0	0	1	0	2
56	1	0	0	0	0	0	0	0	1	16	0
43	0	1	0	0	0	0	0	0	1	16	1
103	1	1	0	0	0	0	0	0	1	0	0
19	0	0	1	0	0	0	0	0	1	0	2
22	1	0	0	0	0	0	0	0	1	2	1
95	0	0	1	1	0	1	0	0	1	0	2
71	0	0	0	0	0	0	0	1	1	0	1
54	1	0	0	0	0	0	0	0	1	0	1
40	1	0	1	0	0	1	0	0	1	0	3
106	1	1	0	0	0	1	0	0	1	0	0
102	0	1	1	0	0	0	0	0	1	2	0
29	1	0	0	0	0	0	0	1	1	2	2
33	0	0	0	0	0	0	0	0	1	0	2
91	0	1	0	1	0	0	0	0	1	1	1
88	0	1	0	0	0	0	0	0	1	0	0
68	0	0	0	0	0	0	0	1	1	0	1
81	0	1	0	0	0	0	0	0	1	0	1
84	0	0	0	0	0	0	0	1	1	1	1
65	1	1	1	0	0	0	0	0	1	0	0
72	0	1	1	0	0	0	0	0	1	0	0
107	0	0	0	0	0	0	0	0	1	0	2
75	0	0	0	0	0	0	0	0	1	0	1
41	1	0	0	0	0	0	0	0	1	0	0
26	1	0	0	0	0	0	0	0	1	0	0
6	1	0	0	0	0	0	0	1	1	0	1
54	0	0	1	0	0	0	0	0	1	0	2
63	0	0	0	0	0	0	0	1	1	0	1
43	1	0	0	0	0	0	0	0	1	0	1
83	0	1	0	0	0	0	0	0	1	0	1
10	1	0	0	0	0	1	0	0	1	0	2
104	1	1	1	0	0	0	0	0	1	0	2
77	1	0	0	0	0	0	0	0	1	2	2
89	0	1	0	0	0	0	0	0	1	0	1
46	1	0	0	0	0	1	0	0	1	0	2
39	1	0	0	0	0	0	0	0	1	0	0
24	1	0	0	0	0	0	0	0	1	0	0
51	1	0	0	0	0	0	0	0	1	0	2
82	0	0	0	0	0	0	0	0	1	0	2
102	1	1	0	0	0	0	0	0	1	0	0
81	1	0	0	0	0	1	0	0	1	0	1
43	0	0	1	0	0	0	0	0	1	0	2
93	0	0	0	0	0	0	0	0	1	6	0
13	1	0	1	0	0	1	0	0	1	0	1
13	1	0	1	0	0	1	0	0	1	0	1
46	1	0	1	0	0	0	0	0	1	0	2
43	1	0	0	0	0	0	0	0	1	2	1
28	1	0	0	0	0	0	0	0	1	0	0
31	1	0	0	0	0	0	0	0	1	0	2
106	1	0	0	0	0	0	0	0	1	2	1
99	1	1	0	0	0	1	0	0	1	0	2
57	1	0	0	0	0	0	0	0	1	0	0
42	1	0	0	0	0	1	0	0	1	0	1
81	0	0	0	0	0	0	0	0	1	0	1
60	0	0	1	0	0	0	0	0	1	0	0
55	1	0	0	0	0	0	0	0	1	0	0
48	0	0	0	0	0	0	0	0	1	0	1
35	0	0	1	0	0	1	0	0	1	0	2
54	0	0	1	0	0	0	0	0	1	0	2
68	0	0	0	0	0	0	0	0	1	4	1
84	0	0	0	0	0	0	0	0	1	0	0
107	0	1	0	0	0	0	0	0	1	2	1
75	0	0	1	0	0	0	0	0	1	0	4
75	0	0	1	0	0	0	0	0	1	0	4
81	0	1	1	0	0	0	0	0	1	0	1
61	0	0	0	0	0	0	0	1	1	0	1
12	1	1	0	0	0	0	0	0	1	0	1
62	1	0	1	0	0	1	0	0	1	4	2
64	1	0	0	0	0	1	0	0	1	0	2
82	0	0	0	0	0	0	0	1	1	0	2
111	0	0	0	0	0	1	0	0	1	0	1
67	1	0	1	0	0	1	0	0	1	0	2
4	1	0	0	0	0	0	0	0	1	0	1
44	0	0	0	0	0	0	0	0	1	0	1
65	1	0	0	0	0	0	0	0	1	0	0
104	1	1	0	0	0	0	0	0	1	1	1
46	1	0	0	0	0	1	0	0	1	0	2
102	0	0	0	0	0	0	0	0	1	5	1
53	1	0	0	0	0	0	0	0	1	0	1
29	1	0	1	0	0	0	0	0	1	0	1
80	0	0	0	0	0	0	0	0	1	2	3
95	1	1	0	0	0	0	0	0	1	0	1
33	1	0	0	0	0	0	0	0	1	0	0
41	1	0	1	0	0	0	0	0	1	0	2
104	0	0	1	0	0	0	0	0	1	0	1
85	0	0	0	0	0	1	0	0	1	0	1
53	0	1	0	1	0	0	0	0	1	2	0
65	0	0	0	0	0	0	0	0	1	0	0
85	0	0	0	0	0	0	0	1	1	0	1
82	0	1	0	0	0	0	0	0	1	1	1
50	1	0	0	0	0	0	0	0	1	0	1
10	1	1	0	0	0	0	0	0	1	0	1
89	0	0	1	0	0	0	0	0	1	0	0
101	0	1	0	0	0	0	0	0	1	2	0
65	0	0	0	0	0	0	0	0	1	0	0
88	0	1	0	0	0	1	0	0	1	2	1
95	0	0	0	0	0	1	0	0	1	0	1
84	0	1	0	0	0	0	0	0	1	5	1
40	1	0	0	0	0	0	0	0	1	2	2
45	1	1	1	0	0	0	0	0	1	1	0
46	0	0	0	0	0	0	0	1	1	0	3
46	0	0	0	0	0	0	0	1	1	0	3
63	0	0	0	0	0	0	0	0	1	0	0
24	1	0	0	0	0	0	0	0	1	2	0
104	0	1	0	0	0	0	0	0	1	2	1
16	1	0	0	0	0	0	0	1	1	0	2
26	0	0	1	0	0	0	0	0	1	0	0
13	0	0	1	0	0	0	0	0	1	0	2
39	1	0	1	0	0	0	0	0	1	0	0
18	0	0	1	0	0	0	0	0	1	0	3
40	1	0	0	0	0	1	0	0	1	0	2
90	1	1	0	0	0	0	0	0	1	0	1
63	0	0	0	0	0	0	0	0	1	0	2
62	0	0	0	0	0	0	0	0	1	0	3
29	1	0	0	0	0	0	0	0	1	0	3
26	1	0	0	0	0	1	0	0	1	1	1
80	1	0	0	0	0	0	0	0	1	3	0
5	0	1	1	0	0	0	0	0	1	0	2
5	0	0	0	0	0	0	0	0	1	0	2
60	1	0	0	0	0	1	0	0	1	0	1
60	1	0	0	0	0	1	0	0	1	0	1
34	1	0	0	0	0	0	0	0	1	0	2
23	1	0	0	0	0	0	0	1	1	0	2
38	1	0	1	0	0	0	0	0	1	0	0
95	0	1	1	1	0	1	0	0	1	0	2
20	1	0	1	0	0	0	0	1	1	0	2
29	0	0	0	0	0	0	0	0	1	2	2
66	0	0	0	0	0	0	0	0	1	1	2
37	1	1	0	0	0	0	0	0	1	0	1
91	0	0	0	0	0	0	0	0	1	2	1
106	1	0	0	0	0	0	0	0	1	0	0
59	0	0	0	0	0	0	0	0	1	0	0
53	1	0	0	0	0	0	0	0	1	0	2
4	1	0	0	0	0	0	0	0	1	1	1
5	1	0	1	0	0	0	0	0	1	0	2
7	1	0	1	0	0	1	0	0	1	0	2
5	1	0	0	0	0	1	0	0	1	0	1
18	1	0	0	0	0	1	0	0	1	0	2
83	1	0	0	0	0	0	0	0	1	0	1
80	0	0	1	0	0	1	0	0	1	0	2
67	1	1	0	0	0	0	0	0	1	0	2
88	0	0	0	0	0	0	0	0	1	2	1
5	0	0	0	0	0	1	0	0	1	0	1
83	0	1	0	0	0	0	0	0	1	1	1
25	0	0	1	0	0	1	0	0	1	0	2
38	0	0	1	0	0	1	0	0	1	0	2
13	1	1	1	0	0	0	0	0	1	1	2
49	0	0	0	0	0	0	0	0	1	0	0
56	0	0	1	0	0	0	0	0	1	1	2
49	0	0	1	0	0	0	0	0	1	0	2
45	0	0	0	0	0	0	0	0	1	0	0
20	0	0	0	0	0	1	0	0	1	0	2
84	1	0	0	0	0	1	0	0	1	0	0
49	0	0	1	0	0	0	0	0	1	0	2
67	1	0	0	0	0	0	0	0	1	0	0
102	1	1	0	0	0	0	0	0	1	0	1
25	1	0	0	0	0	0	0	0	1	0	1
111	1	1	0	0	0	0	0	0	1	0	0
24	1	0	0	0	0	0	0	1	1	0	1
91	1	1	0	0	0	1	0	0	1	0	1
91	0	1	0	1	0	1	0	0	1	2	1
91	0	1	0	1	0	1	0	0	1	2	1
104	1	0	0	0	0	0	0	0	1	0	1
71	0	0	0	0	0	1	0	0	1	3	1
54	1	1	0	0	0	1	0	0	1	0	1
41	0	0	0	0	0	1	0	0	1	0	1
40	1	0	0	0	0	1	0	0	1	0	1
19	0	0	0	0	0	0	0	0	1	0	2
6	1	0	0	0	0	0	0	0	1	0	0
54	1	0	0	0	0	0	0	0	1	0	1
37	1	0	1	0	0	0	0	0	1	0	1
24	1	0	0	0	0	0	0	0	1	0	1
61	1	1	1	0	0	0	0	0	1	0	0
99	0	0	0	0	0	0	0	0	1	0	2
89	0	0	0	0	0	0	0	0	1	0	1
88	0	0	0	0	0	0	0	0	1	0	1
20	1	0	0	0	0	1	0	0	1	0	1
17	1	0	0	0	0	0	0	0	1	0	2
11	1	1	0	0	0	0	0	0	1	0	1
46	0	1	1	0	0	0	0	0	1	2	3
111	0	1	0	0	0	0	0	0	1	0	1
109	0	0	0	0	0	0	0	0	1	0	0
61	1	0	0	0	0	0	0	0	1	0	0
17	1	0	1	0	0	0	0	0	1	0	0
104	1	1	1	0	0	0	0	0	1	0	1
78	1	0	0	0	0	0	0	0	1	0	1
59	1	0	0	0	0	0	0	0	1	0	0
47	1	0	0	0	0	0	0	0	1	0	2
61	1	0	1	0	0	1	0	0	1	0	2
64	0	0	0	0	0	0	0	0	1	0	2
40	1	0	0	0	0	0	0	0	1	0	0
63	0	0	0	0	0	1	0	0	1	1	4
76	0	0	0	0	0	1	0	0	1	1	3
90	0	0	0	0	0	0	0	0	1	0	1
39	0	0	1	0	0	1	0	0	1	0	3
62	0	0	0	0	0	1	0	0	1	0	1
104	1	1	0	0	0	0	0	0	1	3	1
18	1	0	1	0	0	0	0	0	1	1	2
26	0	0	0	0	0	0	0	1	1	0	2
104	1	0	1	0	0	1	0	0	1	13	2
103	0	1	0	0	0	0	0	0	1	0	1
73	1	0	0	0	0	0	0	0	1	0	0
68	0	0	1	0	0	0	0	0	1	1	2
110	0	0	1	0	0	0	0	0	1	0	2
99	0	0	1	0	0	0	0	0	1	0	1
105	1	0	1	0	0	0	0	0	1	0	2
64	0	0	0	0	0	0	0	0	1	0	1
86	0	0	0	0	0	0	0	1	1	1	1
86	0	1	0	0	0	1	0	0	1	1	1
23	1	0	0	0	0	0	0	0	1	2	2
6	0	0	1	0	0	0	0	0	1	0	1
18	1	0	0	0	0	0	0	0	1	0	2
13	1	0	1	0	0	1	0	0	1	0	2
90	0	0	0	0	0	0	0	0	1	2	3
83	1	1	0	0	0	0	0	0	1	2	1
82	1	0	1	0	0	0	0	0	1	1	0
106	1	0	0	0	0	0	0	0	1	0	1
91	0	0	0	0	0	0	0	0	1	0	1
33	1	0	1	0	0	0	0	0	1	1	1
44	0	0	0	0	0	0	0	0	1	0	1
20	1	0	0	0	0	0	0	0	1	0	1
103	1	1	0	0	0	0	0	0	1	8	1
37	1	1	0	0	0	0	0	0	1	0	0
24	1	0	0	0	0	0	0	0	1	0	2
82	1	0	0	0	0	0	0	0	1	0	0
82	0	0	0	0	0	0	0	0	1	0	2
90	0	0	0	0	0	0	0	0	1	0	2
97	0	0	0	0	0	1	0	0	1	0	0
97	1	1	0	0	0	1	0	0	1	0	1
18	1	0	0	0	0	0	0	0	1	0	2
82	0	0	0	0	0	1	0	0	1	0	1
82	0	0	0	0	0	1	0	0	1	0	1
102	1	0	0	0	0	0	0	0	1	0	1
24	1	0	0	0	0	0	0	0	1	0	1
47	1	0	0	0	0	0	0	0	1	0	0
34	1	0	0	0	0	0	0	0	1	0	2
105	1	0	0	0	0	0	0	0	1	0	1
41	0	0	1	0	0	0	0	0	1	0	2
87	0	0	1	0	0	0	0	0	1	0	2
52	0	0	0	0	0	1	0	0	1	28	4
90	0	0	1	1	0	0	0	0	1	34	2
90	0	0	1	1	0	1	0	0	1	34	3
84	0	0	0	0	0	0	0	0	1	0	0
71	0	0	0	0	0	0	0	0	1	0	1
89	0	1	1	0	0	0	0	0	1	0	1
19	1	0	0	0	0	1	0	0	1	0	2
19	0	0	0	0	0	1	0	0	1	0	1
40	0	0	1	0	0	0	0	0	1	0	0
86	0	0	0	0	0	0	0	0	1	2	0
86	0	0	1	0	0	0	0	1	1	0	1
92	0	0	1	0	0	0	0	0	1	0	1
46	1	0	0	0	0	0	0	0	1	0	2
16	1	0	1	0	0	0	0	1	1	0	2
27	1	0	1	0	0	1	0	0	1	0	2
87	0	1	0	0	0	0	0	0	1	0	1
29	1	0	1	0	0	0	0	1	1	0	2
91	0	1	0	0	0	0	0	0	1	2	1
64	0	0	0	0	0	0	0	0	1	0	2
21	1	0	1	0	0	0	0	0	1	0	0
38	1	0	0	0	0	0	0	0	1	0	0
50	0	0	0	0	0	0	0	1	1	0	1
68	0	0	0	0	0	0	0	0	1	0	1
31	0	0	0	0	0	1	0	0	1	0	1
31	0	0	0	0	0	1	0	0	1	0	1
29	0	0	0	0	0	0	0	0	1	1	0
37	0	0	0	0	0	0	0	0	1	1	0
102	0	0	0	0	0	0	0	0	1	10	1
101	0	0	0	0	0	0	0	1	1	12	1
4	1	0	0	0	0	0	0	1	1	0	2
91	0	0	0	0	0	0	0	0	1	0	1
4	1	0	1	0	0	0	0	0	1	0	2
5	1	0	1	0	0	0	0	0	1	0	2
91	1	0	0	0	0	1	0	0	1	0	2
24	1	0	0	0	0	0	0	0	1	0	0
104	0	0	0	0	0	0	0	0	1	0	0
104	0	0	1	0	0	0	0	1	1	0	2
74	1	0	1	0	0	0	0	0	1	0	2
47	0	0	0	0	0	1	0	0	1	0	1
46	0	0	0	0	0	0	0	0	1	0	2
37	0	0	0	0	0	0	0	0	1	8	1
37	1	0	0	0	0	0	0	0	1	8	2
52	0	0	0	0	0	0	0	0	1	2	1
